"No.","Time","Source","Destination","Protocol","Length","Info"
"5364","16.040288","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=261784 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5365","16.040401","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2681 Ack=263164 Win=132352 Len=0"
"5366","16.041989","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=263164 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5367","16.041989","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=264544 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5368","16.042176","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2681 Ack=265924 Win=132352 Len=0"
"5369","16.042734","74.125.250.102","192.168.255.117","STUN","134","Binding Success Response user: 6g+sCYpQJOazmUIR:OAFq XOR-MAPPED-ADDRESS: 140.213.231.112:63848"
"5370","16.045848","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=265924 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5371","16.045848","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=267304 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5372","16.045848","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=268684 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5373","16.045848","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=270064 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5374","16.045848","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=271444 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5375","16.045848","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=272824 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5376","16.045848","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=274204 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5377","16.046010","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2681 Ack=275584 Win=132352 Len=0"
"5378","16.061031","192.168.255.117","74.125.250.102","UDP","154","63848  >  19305 Len=112"
"5379","16.064240","104.70.235.169","192.168.255.117","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"5380","16.064404","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2681 Ack=276964 Win=132352 Len=0"
"5381","16.065560","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=276964 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5382","16.065560","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=278344 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5383","16.065560","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=279724 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5384","16.065560","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=281104 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5385","16.065560","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=282484 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5386","16.065560","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=283864 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5387","16.065560","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=285244 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5388","16.065789","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2681 Ack=286624 Win=132352 Len=0"
"5389","16.073157","192.168.255.117","74.125.250.102","UDP","1196","63848  >  19305 Len=1154"
"5390","16.073487","192.168.255.117","172.217.194.113","UDP","75","60537  >  443 Len=33"
"5391","16.073690","192.168.255.117","74.125.250.102","UDP","136","63848  >  19305 Len=94"
"5392","16.080001","192.168.255.117","74.125.250.102","UDP","151","63848  >  19305 Len=109"
"5393","16.096940","192.168.255.117","74.125.24.136","UDP","840","61071  >  443 Len=798"
"5394","16.100650","192.168.255.117","74.125.250.102","UDP","158","63848  >  19305 Len=116"
"5395","16.108311","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5396","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=286624 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5397","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=288004 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5398","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=289384 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5399","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=290764 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5400","16.108311","104.70.235.169","192.168.255.117","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"5401","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=293524 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5402","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=294904 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5403","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=296284 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5404","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=297664 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5405","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=299044 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5406","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=300424 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5407","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=301804 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5408","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=303184 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5409","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=304564 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5410","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=305944 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5411","16.108311","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=307324 Ack=2681 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5412","16.108311","104.70.235.169","192.168.255.117","TLSv1.3","1434","Application Data [TCP segment of a reassembled PDU]"
"5413","16.108311","104.70.235.169","192.168.255.117","TLSv1.3","1174","Application Data"
"5414","16.108699","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2681 Ack=311204 Win=132352 Len=0"
"5415","16.120856","192.168.255.117","74.125.250.102","UDP","165","63848  >  19305 Len=123"
"5416","16.123700","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5417","16.140242","192.168.255.117","74.125.250.102","UDP","162","63848  >  19305 Len=120"
"5418","16.149232","192.168.255.117","104.70.235.169","TLSv1.3","155","Application Data"
"5419","16.160242","192.168.255.117","74.125.250.102","UDP","161","63848  >  19305 Len=119"
"5420","16.171743","192.168.255.117","74.125.250.102","UDP","744","63848  >  19305 Len=702"
"5421","16.172827","74.125.250.102","192.168.255.117","UDP","100","19305  >  63848 Len=58"
"5422","16.181943","192.168.255.117","74.125.250.102","UDP","170","63848  >  19305 Len=128"
"5423","16.183824","192.168.255.117","74.125.250.102","UDP","744","63848  >  19305 Len=702"
"5424","16.198693","172.217.194.113","192.168.255.117","UDP","68","443  >  60537 Len=26"
"5425","16.200415","192.168.255.117","74.125.250.102","UDP","156","63848  >  19305 Len=114"
"5426","16.211938","74.125.24.136","192.168.255.117","UDP","72","443  >  61071 Len=30"
"5427","16.218765","74.125.24.136","192.168.255.117","UDP","119","443  >  61071 Len=77"
"5428","16.218765","74.125.24.136","192.168.255.117","UDP","68","443  >  61071 Len=26"
"5429","16.219450","192.168.255.117","74.125.24.136","UDP","79","61071  >  443 Len=37"
"5430","16.221798","192.168.255.117","74.125.250.102","UDP","164","63848  >  19305 Len=122"
"5431","16.223778","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5432","16.240800","192.168.255.117","74.125.250.102","UDP","156","63848  >  19305 Len=114"
"5433","16.243119","192.168.255.117","74.125.24.136","UDP","75","61071  >  443 Len=33"
"5434","16.260220","192.168.255.117","74.125.250.102","UDP","158","63848  >  19305 Len=116"
"5435","16.265462","192.168.255.117","74.125.250.102","UDP","785","63848  >  19305 Len=743"
"5436","16.273550","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5437","16.275554","192.168.255.117","74.125.250.102","UDP","785","63848  >  19305 Len=743"
"5438","16.279461","192.168.255.117","74.125.250.102","UDP","155","63848  >  19305 Len=113"
"5439","16.299742","192.168.255.117","74.125.250.102","UDP","158","63848  >  19305 Len=116"
"5440","16.301224","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=311204 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5441","16.301224","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=312584 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5442","16.301383","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2782 Ack=313964 Win=132352 Len=0"
"5443","16.301647","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=313964 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5444","16.301647","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=315344 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5445","16.301712","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2782 Ack=316724 Win=132352 Len=0"
"5446","16.308867","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=316724 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5447","16.308867","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=318104 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5448","16.308867","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=319484 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5449","16.308867","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=320864 Ack=2782 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5450","16.308867","104.70.235.169","192.168.255.117","TLSv1.3","981","Application Data"
"5451","16.309059","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2782 Ack=323171 Win=132352 Len=0"
"5452","16.321036","192.168.255.117","74.125.250.102","UDP","157","63848  >  19305 Len=115"
"5453","16.332312","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5454","16.342243","192.168.255.117","74.125.250.102","UDP","162","63848  >  19305 Len=120"
"5455","16.360479","192.168.255.117","74.125.250.102","UDP","168","63848  >  19305 Len=126"
"5456","16.362778","74.125.24.136","192.168.255.117","UDP","68","443  >  61071 Len=26"
"5457","16.367911","192.168.255.117","104.70.235.169","TLSv1.3","165","Application Data"
"5458","16.377459","192.168.255.117","74.125.250.102","UDP","1025","63848  >  19305 Len=983"
"5459","16.379744","192.168.255.117","74.125.250.102","UDP","155","63848  >  19305 Len=113"
"5460","16.385854","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5461","16.393720","192.168.255.117","74.125.250.102","UDP","1025","63848  >  19305 Len=983"
"5462","16.399820","192.168.255.117","74.125.250.102","UDP","164","63848  >  19305 Len=122"
"5463","16.405938","192.168.255.117","74.125.250.102","UDP","1025","63848  >  19305 Len=983"
"5464","16.417890","192.168.255.117","74.125.250.102","UDP","1025","63848  >  19305 Len=983"
"5465","16.420304","192.168.255.117","74.125.250.102","UDP","167","63848  >  19305 Len=125"
"5466","16.428731","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5467","16.431701","192.168.255.117","74.125.250.102","UDP","1025","63848  >  19305 Len=983"
"5468","16.440149","192.168.255.117","74.125.250.102","UDP","166","63848  >  19305 Len=124"
"5469","16.460604","192.168.255.117","74.125.250.102","UDP","162","63848  >  19305 Len=120"
"5470","16.473855","192.168.255.117","74.125.250.102","UDP","754","63848  >  19305 Len=712"
"5471","16.480659","192.168.255.117","74.125.250.102","UDP","162","63848  >  19305 Len=120"
"5472","16.484628","192.168.255.117","74.125.250.102","UDP","755","63848  >  19305 Len=713"
"5473","16.487925","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5474","16.492330","74.125.250.102","192.168.255.117","UDP","156","19305  >  63848 Len=114"
"5475","16.499840","192.168.255.117","74.125.250.102","UDP","155","63848  >  19305 Len=113"
"5476","16.517953","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [ACK] Seq=323171 Ack=2893 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5477","16.520053","192.168.255.117","74.125.250.102","UDP","146","63848  >  19305 Len=104"
"5478","16.526778","104.70.235.169","192.168.255.117","TCP","1434","443  >  50122 [PSH, ACK] Seq=324551 Ack=2893 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"5479","16.526778","104.70.235.169","192.168.255.117","TLSv1.3","953","Application Data"
"5480","16.526920","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=2893 Ack=326830 Win=132352 Len=0"
"5481","16.531796","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5482","16.541175","192.168.255.117","74.125.250.102","UDP","157","63848  >  19305 Len=115"
"5483","16.556461","192.168.255.117","104.70.235.169","TLSv1.3","162","Application Data"
"5484","16.560385","192.168.255.117","74.125.250.102","UDP","158","63848  >  19305 Len=116"
"5485","16.580453","192.168.255.117","74.125.250.102","UDP","167","63848  >  19305 Len=125"
"5486","16.582759","192.168.255.117","74.125.250.102","UDP","1023","63848  >  19305 Len=981"
"5487","16.592278","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5488","16.595377","192.168.255.117","74.125.250.102","UDP","1023","63848  >  19305 Len=981"
"5489","16.600482","192.168.255.117","74.125.250.102","UDP","168","63848  >  19305 Len=126"
"5490","16.620346","192.168.255.117","74.125.250.102","UDP","156","63848  >  19305 Len=114"
"5491","16.640306","192.168.255.117","74.125.250.102","UDP","164","63848  >  19305 Len=122"
"5492","16.642539","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5493","16.660669","192.168.255.117","74.125.250.102","UDP","160","63848  >  19305 Len=118"
"5494","16.663517","192.168.255.117","74.125.250.102","UDP","701","63848  >  19305 Len=659"
"5495","16.673523","192.168.255.117","74.125.250.102","UDP","702","63848  >  19305 Len=660"
"5496","16.679999","192.168.255.117","74.125.250.102","UDP","164","63848  >  19305 Len=122"
"5497","16.699871","192.168.255.117","74.125.250.102","UDP","161","63848  >  19305 Len=119"
"5498","16.700790","104.70.235.169","192.168.255.117","TLSv1.3","1197","Application Data"
"5499","16.700790","74.125.250.102","192.168.255.117","UDP","100","19305  >  63848 Len=58"
"5500","16.720824","192.168.255.117","74.125.250.102","UDP","175","63848  >  19305 Len=133"
"5501","16.740210","192.168.255.117","74.125.250.102","UDP","153","63848  >  19305 Len=111"
"5502","16.744605","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5503","16.748220","192.168.255.117","104.70.235.169","TCP","54","50122  >  443 [ACK] Seq=3001 Ack=327973 Win=131328 Len=0"
"5504","16.760158","192.168.255.117","74.125.250.102","UDP","152","63848  >  19305 Len=110"
"5505","16.776474","192.168.255.117","74.125.250.102","UDP","1185","63848  >  19305 Len=1143"
"5506","16.780285","192.168.255.117","74.125.250.102","UDP","149","63848  >  19305 Len=107"
"5507","16.788515","74.125.250.102","192.168.255.117","UDP","100","19305  >  63848 Len=58"
"5508","16.792023","192.168.255.117","74.125.250.102","UDP","1186","63848  >  19305 Len=1144"
"5509","16.797254","192.168.255.117","104.70.235.169","TLSv1.3","165","Application Data"
"5510","16.799723","192.168.255.117","74.125.250.102","UDP","153","63848  >  19305 Len=111"
"5511","16.807037","192.168.255.117","74.125.250.102","UDP","1186","63848  >  19305 Len=1144"
"5512","16.820033","192.168.255.117","74.125.250.102","UDP","151","63848  >  19305 Len=109"
"5513","16.823665","192.168.255.117","74.125.250.102","UDP","1186","63848  >  19305 Len=1144"
"5514","16.841583","192.168.255.117","74.125.250.102","UDP","145","63848  >  19305 Len=103"
"5515","16.841984","74.125.250.102","192.168.255.117","UDP","104","19305  >  63848 Len=62"
"5516","16.860245","192.168.255.117","74.125.250.102","UDP","154","63848  >  19305 Len=112"
"5517","16.879159","192.168.255.117","74.125.250.102","UDP","741","63848  >  19305 Len=699"
"5518","16.880145","192.168.255.117","74.125.250.102","UDP","154","63848  >  19305 Len=112"
